"Date","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","ZhviRecordCnt","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI","BottomMonth","BottomQuarter","BottomZHVI","PctFallFromPeakToBottom"
2014-06-30,"Gilbert","AZ","Phoenix","Maricopa",104,263700,0.00457142857142857,0.0228859581070597,0.0689096068098906,0.0489015487124966,0.0283441873398509,69444,"2006-03","2006-Q1",343400,-0.232090856144438,"2005-04","1996-04","1996-Q2",128200,-0.626674432149097
2014-06-30,"Boca Raton","FL","Miami-Fort Lauderdale","Palm Beach",105,264900,0.0099123141441098,0.0176719170188244,0.143782383419689,0.0342948809293566,-0.00131173979820687,93292,"2006-03","2006-Q1",398700,-0.335590669676448,"2004-06","1996-09","1996-Q3",133300,-0.665663406069727
2014-06-30,"Arlington","VA","Washington","Arlington",106,614000,0.00540363517275258,0.00655737704918033,0.0526315789473684,0.0382217379640035,0.0280310057524056,56151,"2014-06","2014-Q2",614000,0,"2014-06",,,,
2014-06-30,"Richmond","VA","Richmond","Richmond City",107,140700,0.00571837026447462,0.0247632920611799,0.0453194650817236,-0.00448763031471477,0.0257627755783221,55370,"2008-03","2008-Q1",153200,-0.0815926892950392,"2006-03","1996-08","1996-Q3",64200,-0.580939947780679
2014-06-30,"Grand Rapids Township","MI","Grand Rapids","Kent",108,208900,0.0106434446057088,0.00336215177713737,0.0614837398373984,0.02076416924887,0.00277032556523804,5595,"2014-06","2014-Q2",208900,0,"2014-06",,,,
2014-06-30,"Ocala","FL","Ocala","Marion",109,90500,0.0145739910313901,0.0237556561085973,0.100973236009732,-0.0384491590080693,-0.00853550504668377,66534,"2006-07","2006-Q3",173000,-0.476878612716763,"2003-09","1997-06","1997-Q2",61300,-0.645664739884393
2014-06-30,"Irvine","CA","Los Angeles","Orange",110,790700,0.00457375174691907,0.0206531560604105,0.103867094792685,0.0513044846790573,0.0197721736556153,54776,"2014-06","2014-Q2",790700,0,"2014-06",,,,
2014-06-30,"Spokane","WA","Spokane","Spokane",111,132400,-0.00226073850791258,-0.00675168792198049,0.0441640378548896,-0.0129272452415492,0.0233602101353338,63361,"2007-05","2007-Q2",152100,-0.129520052596976,"2005-12","1997-07","1997-Q3",83300,-0.452333990795529
2014-06-30,"Des Moines","IA","Des Moines","Polk",112,110700,0.00636363636363636,0.0155963302752294,0.0492890995260664,0.00145164828380406,0.00792263597173393,61469,"2007-08","2007-Q3",114700,-0.03487358326068,"2005-11","1996-04","1996-Q2",63000,-0.450741063644289
2014-06-30,"Oceanside","CA","San Diego","San Diego",113,422000,0.010536398467433,0.0240232953166707,0.15902224663554,0.0590900246285151,-0.00192263963571582,46663,"2006-04","2006-Q2",504200,-0.163030543435145,"2004-06","1996-11","1996-Q4",134700,-0.732844109480365
2014-06-30,"Gainesville","FL","Gainesville","Alachua",114,137700,0.00291332847778587,0.0147383935151069,0.0527522935779817,-0.0317420208034994,-0.0018688097338414,48664,"2006-11","2006-Q4",194200,-0.290937178166838,"2004-05","1996-04","1996-Q2",80500,-0.585478887744593
2014-06-30,"Tacoma","WA","Seattle","Pierce",115,185000,0.00817438692098093,0.00872410032715376,0.0908018867924528,-0.0198429157199382,0.00980607059437677,57214,"2007-05","2007-Q2",242900,-0.2383696994648,"2005-03","1996-04","1996-Q2",93900,-0.613421160971593
2014-06-30,"Akron","OH","Akron","Summit",116,64100,0.0094488188976378,0.0207006369426752,0.0355411954765751,-0.0163292491166981,-0.0225237480028325,65078,"2005-08","2005-Q3",82300,-0.221142162818955,"1998-04","1996-04","1996-Q2",57300,-0.303766707168894
2014-06-30,"Augusta","GA","Augusta","Richmond",117,76100,0.00528401585204756,0.00661375661375661,0.00263504611330698,-0.0279759450160997,-0.00535773149317287,56261,"2007-12","2007-Q4",91600,-0.169213973799127,"2003-03","1996-04","1996-Q2",61800,-0.325327510917031
2014-06-30,"Woodbridge","VA","Washington","Prince William",118,266500,-0.00299289188178077,-0.0136935603256847,0.055027711797308,0.04524763360835,-0.00367688139162325,56235,"2006-01","2006-Q1",395300,-0.325828484695168,"2004-05","1997-07","1997-Q3",128200,-0.675689349860865
2014-06-30,"Huntington Beach","CA","Los Angeles","Orange",119,719200,0.00657802659202239,0.0328881229355163,0.103236692744286,0.0361135733573754,0.0133782959472892,53188,"2006-05","2006-Q2",786200,-0.0852200457898754,"2005-08","1996-04","1996-Q2",220500,-0.719537013482574
2014-06-30,"Boise","ID","Boise City","Ada",120,179600,-0.00388241819190238,-0.0126443100604728,0.0256996002284409,-0.00144140747953914,0.0252950526582556,66546,"2007-05","2007-Q2",216600,-0.170821791320406,"2006-03","1996-08","1996-Q3",111400,-0.485687903970452
2014-06-30,"Glendale","CA","Los Angeles","Los Angeles",121,670800,0.0208491858164663,0.0782832342067192,0.134833361529352,0.0446060257936427,0.021624830390794,32670,"2006-07","2006-Q3",698900,-0.0402060380598083,"2005-10","1996-04","1996-Q2",204200,-0.707826584632995
2014-06-30,"Moreno Valley","CA","Riverside","Riverside",122,239000,0.0174542358450404,0.0660124888492418,0.286329386437029,0.0843810431974996,-0.00773573878247169,43697,"2006-07","2006-Q3",384900,-0.37905949597298,"2004-04","1996-10","1996-Q4",98200,-0.744868797090153
2014-06-30,"Aurora","IL","Chicago","Kane",123,148200,0.0263157894736842,0.0578158458244111,0.180876494023904,-0.0265005730231741,-0.0158079714431317,47940,"2007-05","2007-Q2",197700,-0.250379362670713,"2001-12","1997-11","1997-Q4",117200,-0.407182599898837
2014-06-30,"Rockford","IL","Rockford","Winnebago",124,76000,0.00795755968169761,0.0119840213049268,-0.012987012987013,-0.0627786458148162,-0.0213437140146647,52634,"2007-07","2007-Q3",112100,-0.322033898305085,"1998-08","1997-05","1997-Q2",74500,-0.335414808206958
2014-06-30,"Little Rock","AR","Little Rock","Pulaski",125,126400,-0.000790513833992095,-0.00862745098039216,0.00717131474103586,-0.00329006037541368,0.0173737891367169,62100,"2009-11","2009-Q4",129800,-0.0261941448382126,"2007-02","1996-05","1996-Q2",69200,-0.466872110939908
2014-06-30,"Grand Rapids","MI","Grand Rapids","Kent",126,100300,0.0141557128412538,0.0266120777891505,0.0937840785169029,0.0134903524190393,-0.0114131231413127,65631,"2006-02","2006-Q1",115700,-0.133102852203976,"2002-05","1996-04","1996-Q2",69100,-0.40276577355229
2014-06-30,"Salt Lake City","UT","Salt Lake City","Salt Lake",127,236400,-0.0112923462986198,-0.0463896732553449,-0.00126742712294043,,,45515,"2009-03","2009-Q1",287400,-0.177453027139875,"2007-03","1996-04","1996-Q2",128100,-0.554279749478079
2014-06-30,"Salinas","CA","Salinas","Monterey",128,321500,0.0157977883096366,0.0394439055932751,0.200971236458722,0.0421778936524708,-0.0300273493778559,31344,"2006-04","2006-Q2",602700,-0.466567114650738,"2002-11","1997-03","1997-Q1",164000,-0.727891156462585
2014-06-30,"Brownsville","TX","Brownsville","Cameron",129,78700,0.0549597855227882,0.096100278551532,0.167655786350148,0.0333314652266212,0.0165291266002274,42326,"2014-06","2014-Q2",78700,0,"2014-06",,,,
2014-06-30,"Shreveport","LA","Shreveport","Caddo",130,87900,-0.00901916572717024,-0.033003300330033,-0.043525571273123,,,65203,"1998-10","1998-Q4",124100,-0.291700241740532,"1998-08","1996-10","1996-Q4",45200,-0.635777598710717
2014-06-30,"Amarillo","TX","Amarillo","Potter",131,97900,0.0145077720207254,0.0403825717321998,0.0515574650912997,-0.00562397593991748,0.0193824047748454,47780,"2009-11","2009-Q4",101900,-0.0392541707556428,"2009-02","1996-07","1996-Q3",55800,-0.452404317958783
2014-06-30,"Worcester","MA","Worcester","Worcester",132,177400,-0.00224971878515186,-0.0149916712937257,0.0301974448315912,-0.00771017120888973,-0.0210247794930922,30155,"2005-11","2005-Q4",242900,-0.269658295594895,"2002-10","1996-04","1996-Q2",91800,-0.622066694112804
2014-06-30,"Lancaster","CA","Los Angeles","Los Angeles",133,195300,0.015600624024961,0.0483091787439614,0.190853658536585,0.0259727281722426,-0.0161784592346959,44113,"2006-09","2006-Q3",339600,-0.424911660777385,"2004-01","1997-11","1997-Q4",91000,-0.732037691401649
2014-06-30,"Evansville","IN","Evansville","Vanderburgh",134,98800,-0.0100200400801603,-0.0237154150197628,-0.0275590551181102,0.00639623032949133,0.0017371300109319,60348,"2006-01","2006-Q1",104100,-0.0509125840537944,"2005-05","1996-04","1996-Q2",65700,-0.368876080691643
2014-06-30,"Port Saint Lucie","FL","Port St. Lucie","Saint Lucie",135,130900,0.00692307692307692,0.0356012658227848,0.149253731343284,0.0388252021071214,-0.026993195041917,64669,"2006-02","2006-Q1",252000,-0.480555555555556,"2003-02","1996-05","1996-Q2",83100,-0.670238095238095
2014-06-30,"Huntsville","AL","Huntsville","Madison",136,133800,0.00828937452901281,-0.00149253731343284,0.0237184391736802,-0.00296301506641372,,56175,"2008-12","2008-Q4",144400,-0.0734072022160665,"2006-10","1998-05","1998-Q2",47000,-0.674515235457064
2014-06-30,"Fort Collins","CO","Fort Collins","Larimer",137,263600,0.000379506641366224,0.00457317073170732,0.081214109926169,0.0374838735554501,0.0206360382776665,53310,"2014-06","2014-Q2",263600,0,"2014-06",,,,
2014-06-30,"Providence","RI","Providence","Providence",138,144700,0.00346740638002774,-0.0169836956521739,0.0320970042796006,-0.024610860741798,-0.0298894089185172,17923,"2006-02","2006-Q1",238200,-0.392527287993283,"2002-11","1997-01","1997-Q1",79600,-0.665827036104114
2014-06-30,"Yonkers","NY","New York","Westchester",139,382700,0,-0.00208604954367666,0.0583517699115044,-0.0201953370255126,-0.000104460471119672,16152,"2006-09","2006-Q3",482000,-0.206016597510373,"2004-06","1997-04","1997-Q2",178900,-0.628838174273859
2014-06-30,"Garden Grove","CA","Los Angeles","Orange",140,470400,0.00555793073963232,0.0188434048083171,0.107344632768362,0.0488475778766786,0.00390928663887813,31165,"2006-07","2006-Q3",613900,-0.233751425313569,"2004-08","1996-04","1996-Q2",154800,-0.747841668024108
2014-06-30,"Newport News","VA","Virginia Beach","Newport News City",141,154700,0.00454545454545455,0.0130975769482646,0.0164257555847569,-0.0313416953126134,0.0212199202860357,32664,"2007-10","2007-Q4",189800,-0.184931506849315,"2005-07","1996-09","1996-Q3",81200,-0.57218124341412
2014-06-30,"Overland Park","KS","Kansas City","Johnson",142,226600,-0.00744634253175646,-0.0173460537727667,0.0184269662921348,0.000088284631022173,,46222,"2013-12","2013-Q4",232400,-0.0249569707401033,"2013-08","2001-09","2001-Q3",179800,-0.226333907056799
2014-06-30,"Cape Coral","FL","Fort Myers","Lee",143,165900,0.0109689213893967,0.0362273579013117,0.182466143977192,0.0745523179383996,-0.000420964623152997,72607,"2006-03","2006-Q1",281300,-0.410238179879133,"2004-06","1996-10","1996-Q4",80000,-0.715606114468539
2014-06-30,"Columbus","GA","Columbus","Muscogee",144,92700,0.0198019801980198,0.0198019801980198,-0.012779552715655,-0.0138597846160927,0.00464735768091162,52041,"2010-12","2010-Q4",100500,-0.0776119402985075,"2006-01","1996-04","1996-Q2",67600,-0.327363184079602
2014-06-30,"Ontario","CA","Riverside","San Bernardino",145,324100,0.0134459036898061,0.0570776255707763,0.205280773521755,0.0742915628617953,0.00969191078316056,31086,"2006-06","2006-Q2",432700,-0.250982204760804,"2004-10","1996-04","1996-Q2",114400,-0.735613589091749
2014-06-30,"Grand Prairie","TX","Dallas-Fort Worth","Dallas",146,123400,0.00816993464052288,0.0283333333333333,0.0777292576419214,0.0140233770048799,0.000814005261911221,41066,"2007-06","2007-Q2",134200,-0.0804769001490313,"2004-08","1997-03","1997-Q1",83000,-0.381520119225037
2014-06-30,"Palmdale","CA","Los Angeles","Los Angeles",147,216500,0.0112097150864082,0.0494425593795444,0.245684695051784,0.0463655238203653,-0.0171170273909204,43285,"2006-07","2006-Q3",377200,-0.426033934252386,"2003-12","1996-11","1996-Q4",100700,-0.733032873806999
2014-06-30,"Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",148,264700,0.00417298937784522,0.020431765612953,0.138005159071367,0.0492920253345277,0.00287844648140956,62091,"2006-02","2006-Q1",372700,-0.289777300778106,"2004-08","1996-04","1996-Q2",99000,-0.73437080762007
2014-06-30,"Jackson","MS","Jackson","Hinds",149,67400,0.0227617602427921,0.0681458003169572,0.0766773162939297,,,52961,"2009-08","2009-Q3",78200,-0.138107416879795,"2009-02","2001-01","2001-Q1",46800,-0.40153452685422
2014-06-30,"Chattanooga","TN","Chattanooga","Hamilton",150,114300,0.000875656742556918,-0.0121002592912705,0.00351185250219491,-0.00499852684657021,0.0177070014697267,49365,"2010-02","2010-Q1",120300,-0.0498753117206983,"2009-02","1996-04","1996-Q2",60000,-0.501246882793017
2014-06-30,"Roanoke","VA","Roanoke","Roanoke City",151,142200,0.0128205128205128,0.0402340892465252,0.0946882217090069,-0.00361723450441043,0.0180562493511749,58502,"2008-12","2008-Q4",146300,-0.0280246069719754,"2006-12","1996-04","1996-Q2",79400,-0.45727956254272
2014-06-30,"Santa Clarita","CA","Los Angeles","Los Angeles",152,442500,0.0093521897810219,0.0463466540553322,0.188557614826753,0.0454624156079406,0.0039488323421355,47547,"2006-05","2006-Q2",555200,-0.202989913544669,"2004-08","1996-09","1996-Q3",173300,-0.68786023054755
2014-06-30,"Rancho Cucamonga","CA","Riverside","San Bernardino",153,439300,0.00733776656730108,0.033403904963538,0.181867097121334,0.0710380012279421,0.0127826372320343,42186,"2006-06","2006-Q2",514600,-0.146327244461718,"2005-02","1996-04","1996-Q2",146600,-0.715118538670812
2014-06-30,"Killeen","TX","Killeen","Bell",154,97300,0.019916142557652,0.0263713080168776,0.0263713080168776,0.000205676693664669,-0.00548354655237393,34749,"2006-11","2006-Q4",116300,-0.163370593293207,"2001-07","1996-06","1996-Q2",65300,-0.438521066208083
2014-06-30,"Topeka","KS","Topeka","Shawnee",155,92400,-0.00858369098712446,-0.0314465408805031,-0.0273684210526316,-0.0205334223094288,,47187,"2008-11","2008-Q4",120000,-0.23,"2008-03","1996-04","1996-Q2",64000,-0.466666666666667
2014-06-30,"Naperville","IL","Chicago","Du Page",156,365800,0.00384193194291987,0.0132963988919668,0.0761988820241247,0.0127183565109523,0.00704512682692293,49519,"2007-07","2007-Q3",392600,-0.0682628629648497,"2005-04","1996-08","1996-Q3",207400,-0.471726948548141
2014-06-30,"El Cajon","CA","San Diego","San Diego",157,414000,0.0144572408723352,0.0462471569370735,0.13455741298986,0.0517435469314971,-0.00703851640696251,31846,"2006-02","2006-Q1",501200,-0.173982442138867,"2004-04","1996-11","1996-Q4",154800,-0.691141260973663
2014-06-30,"Fredericksburg","VA","Washington","Spotsylvania",158,226700,0.00621393697292499,0.0102495543672014,0.0361060329067642,0.0136898848075293,0.00119886863498997,54506,"2006-02","2006-Q1",318500,-0.288226059654631,"2004-07","1996-04","1996-Q2",116200,-0.635164835164835
2014-06-30,"Tempe","AZ","Phoenix","Maricopa",159,222900,0.0122615803814714,0.048447789275635,0.100740740740741,0.0280563184773233,0.0304098522811453,42325,"2006-04","2006-Q2",276900,-0.19501625135428,"2005-06","1996-04","1996-Q2",94900,-0.657276995305164
2014-06-30,"Vancouver","WA","Portland","Clark",160,205000,0.00293542074363992,0.00490196078431373,0.089845826687932,0.0117180033557509,0.0193782200103905,42030,"2007-01","2007-Q1",238900,-0.141900376726664,"2005-08","1996-04","1996-Q2",119100,-0.501465048137296
2014-06-30,"Murfreesboro","TN","Nashville","Rutherford",161,158200,0.00957243139757498,0.0232858990944373,0.0581939799331104,0.0146558445067535,0.0202196195657942,52223,"2014-06","2014-Q2",158200,0,"2014-06",,,,
2014-06-30,"Clarksville","TN","Clarksville","Montgomery",162,130100,0.00540958268933539,0.00930954228083786,0.00540958268933539,0.00642484706407331,0.0297944721221741,44844,"2012-11","2012-Q4",131700,-0.0121488230827639,"2011-06","1996-04","1996-Q2",78000,-0.407744874715262
2014-06-30,"Elk Grove","CA","Sacramento","Sacramento",163,327600,0.013300340241262,0.0406607369758577,0.178841309823678,0.0523748365283259,-0.0109687382428649,45763,"2005-12","2005-Q4",467700,-0.299550994227069,"2003-12","1996-04","1996-Q2",161300,-0.655120803934146
2014-06-30,"Pembroke Pines","FL","Miami-Fort Lauderdale","Broward",164,228500,0.018270944741533,0.0652680652680653,0.21413390010627,0.051219093392548,0.00620203825624643,52326,"2006-07","2006-Q3",332500,-0.312781954887218,"2004-09","1996-04","1996-Q2",109000,-0.67218045112782
2014-06-30,"Pueblo","CO","Pueblo","Pueblo",165,109700,0.00274223034734918,0,0.0358829084041549,-0.00800814854308651,-0.00366259172952166,50014,"2007-07","2007-Q3",124300,-0.117457763475463,"2003-11","1996-06","1996-Q2",81700,-0.34271922767498
2014-06-30,"Springfield","MA","Springfield","Hampden",166,125500,0.0129136400322841,0.0211554109031733,0.0389072847682119,-0.00974814844783445,-0.00228185586807128,28061,"2007-06","2007-Q2",151800,-0.173254281949934,"2004-04","1996-10","1996-Q4",69500,-0.542160737812912
2014-06-30,"Fairfax","VA","Washington","Fairfax",167,510900,0.00630293480401812,0.0244636053739723,0.112829448921804,0.047812259306212,0.0206143345330458,43067,"2005-12","2005-Q4",541400,-0.0563354266715922,"2005-06","1997-10","1997-Q4",187600,-0.653490949390469
2014-06-30,"Peoria","AZ","Phoenix","Maricopa",168,215100,0.0112834978843441,0.0451895043731778,0.0946564885496183,0.0362715641820355,0.0182574488194041,51131,"2006-03","2006-Q1",298800,-0.280120481927711,"2005-02","1996-04","1996-Q2",115300,-0.614123159303882
2014-06-30,"Boynton Beach","FL","Miami-Fort Lauderdale","Palm Beach",169,180300,0.0152027027027027,0.0427993059572007,0.173064411190631,0.0237936719910059,-0.0164364850660221,65208,"2006-03","2006-Q1",315700,-0.428888184985746,"2003-09","1996-04","1996-Q2",104700,-0.668356034209693
2014-06-30,"Pomona","CA","Los Angeles","Los Angeles",170,330700,0.0159754224270353,0.0599358974358974,0.252177205603938,0.081221872250488,0.0154833261292313,25943,"2006-08","2006-Q3",423100,-0.218388087922477,"2005-01","1996-11","1996-Q4",114400,-0.729614748286457
2014-06-30,"Paterson","NJ","New York","Passaic",171,198800,0.0194871794871795,-0.0099601593625498,0.022107969151671,-0.0467724038707311,-0.0142147931354472,18760,"2007-01","2007-Q1",336200,-0.408685306365259,"2003-05","1996-04","1996-Q2",119800,-0.643664485425342
2014-06-30,"Lakewood","CO","Denver","Jefferson",172,259600,0.00270374662031672,0.0105099260412612,0.0939738727349347,0.0374571960259318,0.0140918978447513,46570,"2014-06","2014-Q2",259600,0,"2014-06",,,,
2014-06-30,"Visalia","CA","Visalia","Tulare",173,170900,0.000585480093676815,-0.00116890707188778,0.0843908629441624,0.00668556634659367,-0.00310601624817353,37889,"2006-04","2006-Q2",280100,-0.389860764012853,"2004-05","1999-12","1999-Q4",104700,-0.626204926811853
