state,zipcode,census_tract_id,mean_household_income
NY,13690,36089492500,45455
NY,13677,36089492000,60254
NY,13647,36089492300,56181
NY,12850,36091060503,60906
NY,12863,36091061401,63812
NY,12092,36095740100,71176
NY,14826,36101960300,57449
NY,14827,36101962300,81437
NY,11784,36103158112,83423
NY,11796,36103147702,97182
NY,11964,36103180300,93974
NY,11959,36103190601,106771
NY,11780,36103135004,223161
NY,11958,36103170002,102650
NY,11980,36103158707,98850
NY,11951,36103159508,70716
NY,12789,36105951000,50656
NY,12788,36105950800,48328
NY,12747,36105950800,48328
NY,12701,36105951800,37072
NY,12754,36105950500,52299
NY,12734,36105951900,48556
NY,12786,36105952000,66187
NY,12769,36105951300,73118
NY,12792,36105952400,69302
NY,12483,36111954700,58208
NY,12458,36111954600,61654
NY,13732,36107020402,81975
NY,14817,36109001900,65783
NY,12498,36111950500,87878
NY,12401,36111951500,73328
NY,12428,36111954700,58208
NY,12486,36111952800,70224
NY,12494,36111951000,82596
NY,12816,36115091000,67643
NY,10567,36119014607,148160
NY,10707,36119002103,184718
NY,10603,36119010902,129973
NY,10548,36119014604,100937
NY,10517,36119014704,84220
NY,10606,36119009200,82819
NY,10580,36119007700,214049
NY,10518,36119012502,226377
NY,10570,36119012200,151468
NY,10597,36119012502,226377
NY,10503,36119011300,199102
NY,10535,36119014806,130341
NY,14569,36121970500,51696
NY,14478,36123150400,80127
NY,14415,36123150200,50484
OH,45830,39137030500,63436
OH,45877,39137030400,63075
OH,44859,39005970200,56215
OH,44851,39077916600,55931
OH,44843,39139002000,72103
OH,44057,39085206100,66344
OH,44082,39007001200,54287
OH,44062,39055312400,55561
OH,45761,39009973500,42959
OH,45766,39009973800,58109
OH,45776,39105964200,46823
OH,45742,39167021700,64600
OH,45884,39011041100,73526
OH,45865,39011041000,76199
OH,45845,39149971600,64534
OH,43947,39013011200,50838
OH,43950,39013012200,58157
OH,43747,39111966700,52641
OH,43972,39013012200,58157
OH,43983,39013010600,47201
OH,43934,39013010200,35290
OH,45154,39015951202,54677
OH,45118,39015951201,64355
OH,45168,39015951500,57207
OH,45241,39061023001,56641
OH,45062,39017010301,72319
OH,44651,39019720100,52571
OH,43945,39029951200,47041
OH,44644,39019720300,71357
OH,44656,39157020400,54275
OH,44675,39019720700,48234
OH,44688,39151714902,57207
OH,43903,39019720600,41198
OH,44621,39157021600,48714
OH,44427,39019720100,52571
OH,45506,39023002100,39843
OH,45505,39023001600,60114
OH,45349,39023002601,68145
OH,45122,39025040202,58658
OH,45145,39025040101,69047
OH,45159,39027965100,49997
OH,44441,39029951600,65277
OH,44460,39029950700,46051
OH,44609,39099813000,44497
OH,44490,39029950400,58115
OH,44105,39035115800,31249
OH,44140,39035130104,124444
OH,44125,39035154502,49279
OH,44146,39035132302,41934
OH,44126,39035153107,79224
OH,45332,39037560100,58356
OH,43519,39039958100,62611
OH,43517,39171950900,58492
OH,43035,39041011550,116484
OH,44889,39077915400,56807
OH,43085,39049006722,78846
OH,43119,39049008162,59570
OH,43231,39049007112,59921
OH,43227,39049009323,35918
OH,43223,39049008340,47743
OH,43558,39095009500,64977
OH,45685,39079957700,45303
OH,45686,39053953600,47980
OH,44024,39055312201,61868
OH,44231,39133600103,54653
OH,44491,39155930500,49601
OH,45432,39057210200,79608
OH,45434,39057210602,78894
OH,45212,39061025300,55445
OH,45204,39061009600,46578
OH,45233,39061021302,92957
OH,45216,39061006100,38642
OH,45232,39061008000,18115
OH,45889,39063000300,65826
OH,45890,39063001200,63172
OH,44830,39147962800,43515
OH,44804,39063000200,96109
OH,44817,39173022300,56192
OH,45856,39137030100,56128
OH,44683,39157022002,36298
OH,45612,39141956900,46932
OH,45132,39071954600,56231
OH,43111,39073965500,44788
OH,44687,39075976302,49843
OH,44624,39157020100,56266
OH,44661,39075976500,57576
OH,44611,39075976500,57576
OH,44690,39075976302,49843
OH,45613,39131952200,43393
OH,43028,39083006700,52178
OH,43014,39083006700,52178
OH,44095,39085202000,61557
OH,45659,39087050700,50283
OH,43830,39119911200,59928
OH,43746,39119911300,60320
OH,43324,39091003900,60112
OH,44052,39093097300,33912
OH,44035,39093070901,33371
OH,44028,39093090200,83963
OH,44012,39093010200,106638
OH,44049,39093093100,69818
OH,44275,39103410000,60640
OH,43537,39095007101,60785
OH,43614,39095007203,63966
OH,43605,39095004702,34482
OH,43528,39095009101,136735
OH,43162,39097040400,67580
OH,44406,39099812100,106164
OH,44449,39099813000,44497
OH,44452,39099813500,65316
OH,44505,39099800500,17993
OH,44510,39099814000,22376
OH,43315,39117965300,50099
OH,43322,39101010300,57379
OH,44281,39103417000,74702
OH,44273,39103413000,66865
OH,45883,39107967900,71557
OH,45359,39109330100,65502
OH,43754,39111966800,38489
OH,45402,39113001000,39646
OH,45426,39113070500,52559
OH,45377,39113110100,85159
OH,45416,39113070700,44691
OH,45005,39165030600,72977
OH,43771,39119912500,46115
OH,43767,39119912800,62013
OH,43432,39123050900,68901
OH,43116,39129021402,75386
OH,44260,39133602100,73570
OH,44278,39153530902,77292
OH,44265,39133602000,65792
OH,45321,39135410100,51821
OH,45617,39141955700,56069
OH,44867,39147962500,53856
OH,44853,39147963100,64079
OH,45333,39149972300,62566
OH,45336,39149971500,62826
OH,45363,39149972300,62566
OH,44306,39153503800,31480
OH,44305,39153502700,50833
OH,44286,39153532502,111676
OH,44470,39155930600,61587
OH,44402,39155930400,57934
OH,44622,39157020600,59988
OH,43077,39159050700,88057
OH,45863,39161020100,58609
OH,45714,39167020200,64397
OH,45768,39167021200,46705
OH,43554,39171950100,52366
OH,43518,39171950200,57226
OH,43541,39173021400,61544
OH,43323,39175938500,54952
OH,45684,39001770500,37550
OH,45144,39001770600,31475
OH,45809,39003010300,54349
OH,44076,39007001400,55658
OH,44048,39007001200,54287
OH,44099,39007001400,55658
OH,44064,39055310200,63398
OH,45732,39009972600,43596
OH,45780,39009972900,36708
OH,43942,39013011000,47052
OH,45107,39027964900,47954
OH,45130,39015951900,52713
OH,45120,39025042000,56798
OH,45053,39017010203,76952
OH,43988,39067975700,55848
OH,44695,39019720700,48234
OH,43072,39021010200,56076
OH,45389,39021010200,56076
OH,43318,39091004300,59083
OH,43060,39021011506,63289
OH,45316,39057280200,72223
OH,45157,39025041701,58398
OH,45255,39061025103,85373
OH,45177,39027964500,52859
OH,45164,39027964400,80262
OH,45135,39071954600,56231
OH,45113,39027964800,60416
OH,45068,39165031000,69350
OH,44634,39029950900,63826
OH,43832,39157021700,37354
OH,44654,39075976802,61400
OH,44849,39175938500,54952
OH,44113,39035104100,20481
OH,44114,39035107101,68472
OH,44144,39035137102,45026
OH,44070,39035174205,55062
OH,44133,39035175104,70269
OH,44130,39035173103,52997
OH,44138,39035190504,87528
OH,45382,39135410100,51821
OH,45351,39037500100,66622
OH,45347,39135400100,56080
OH,43506,39171950700,65773
OH,45821,39125960100,58881
OH,43527,39069000700,62477
OH,43016,39049006230,92350
OH,43102,39045032600,60604
OH,43046,39045030100,58750
OH,43143,39097041200,78732
OH,43219,39049007550,51671
OH,43220,39049006340,168855
OH,43064,39097040102,72037
OH,43502,39051040900,57611
OH,43521,39051040800,58473
OH,45658,39053953700,45513
OH,45674,39053953700,45513
OH,44046,39055311000,76840
OH,44060,39085203400,59512
OH,45430,39057210402,82769
OH,45307,39057280102,87759
OH,45458,39113040306,109912
OH,43778,39059977700,53988
OH,43773,39059977100,53655
OH,43780,39121968300,52468
OH,45251,39061020504,86247
OH,45248,39061021101,104624
OH,45215,39061027400,41450
OH,45237,39061023300,163779
OH,45240,39061021572,55136
OH,45843,39065000100,49830
OH,43316,39175938100,47800
OH,45816,39063000300,65826
OH,45812,39065000500,54185
OH,44693,39067975800,43263
OH,43522,39173021300,79931
OH,43523,39069000500,55534
OH,43152,39073965000,52995
OH,43135,39073965000,52995
OH,45654,39163953000,45581
OH,45622,39163953000,45581
OH,43158,39073965100,49928
OH,44681,39157021300,57301
OH,44689,39075976302,49843
OH,45619,39087051200,56649
OH,45696,39087050500,54075
OH,45682,39145002600,47278
OH,43319,39091004700,71073
OH,43358,39091003800,61642
OH,44253,39103403001,76697
OH,43615,39095008600,45045
OH,43445,39123050900,68901
OH,44442,39099813600,70500
OH,44515,39099812500,65839
OH,44437,39155932500,64894
OH,44254,39103411002,46730
OH,44203,39153532001,53249
OH,44270,39169003400,39828
OH,44274,39103406000,112639
OH,45771,39105964600,42225
OH,45822,39107967400,47492
OH,45860,39107967900,71557
OH,45356,39109300100,55650
OH,45439,39113030100,37462
OH,45419,39113010200,95919
OH,45381,39135440100,60859
OH,43787,39115969100,38234
OH,43317,39117965400,58188
OH,43842,39119911100,58717
OH,45827,39137030700,69970
OH,43764,39127966200,45470
OH,43748,39127966300,44047
OH,43103,39129021200,54992
OH,45690,39131952500,45643
OH,45624,39131952600,42026
OH,44272,39133600705,74282
OH,44312,39153531101,51610
OH,45338,39135420100,57342
OH,45330,39135480100,56676
OH,45853,39137030600,69656
OH,44906,39139002400,59714
OH,45647,39163953000,45581
OH,43431,39143961100,54951
OH,44836,39147962600,62302
OH,43457,39173022100,55899
OH,44844,39175938000,61762
OH,44706,39151713202,51438
OH,44708,39151711501,71379
OH,44707,39151713201,53705
OH,44721,39151712102,73409
OH,44669,39151713000,54116
OH,44670,39151713000,54116
OH,44652,39151712102,73409
OH,44087,39153530105,54402
OH,44430,39155933700,53546
OH,44485,39155920900,40560
OH,44403,39155931300,51276
OH,45032,39165031100,81019
OH,45773,39167021200,46705
OH,44645,39169003000,57719
OH,43531,39171950100,52366
OH,43450,39173021100,74563
OH,43463,39173021000,65572
OH,45618,39001770300,53003
OH,45850,39003011500,61321
OH,45854,39003011400,66039
OH,44903,39139000700,27920
OH,44842,39005971100,47985
OH,44866,39005970100,56942
OH,44235,39103410000,60640
OH,44840,39005970900,54913
OH,44004,39007000703,37685
OH,44041,39007000900,47955
OH,45711,39009973500,42959
OH,45782,39009972600,43596
OH,45723,39009973600,49497
OH,45735,39009973700,53056
OH,45710,39105964300,39687
OH,45870,39011040100,66650
OH,45819,39011040500,76840
OH,43905,39013010300,56082
OH,45121,39015951800,45905
OH,45176,39025040900,60211
OH,45106,39025041900,74827
OH,45101,39015951600,42868
OH,45133,39071955100,51077
OH,45148,39027965000,63919
OH,45050,39017011200,74150
OH,45003,39135460100,63667
OH,44657,39151712900,52184
OH,44607,39019720100,52571
OH,43009,39021010100,86810
OH,45365,39149972000,39068
OH,45504,39023002502,51329
OH,45369,39023002301,68982
OH,45102,39025041502,64342
OH,45158,39025040102,65316
OH,45335,39057270100,58878
OH,43920,39029951600,65277
OH,44455,39029951600,65277
OH,44881,39033974700,58758
OH,44865,39139002800,53005
OH,44856,39033974700,58758
OH,44110,39035117202,40531
OH,44109,39035105602,31348
OH,44117,39035152604,42010
OH,44101,39035109701,12721
OH,44131,39035156102,85729
OH,44040,39035194500,202514
OH,45337,39109340100,61586
OH,45309,39113130102,60488
OH,43512,39039958500,64616
OH,43526,39039958400,58885
OH,43545,39069000300,57038
OH,43065,39041011900,117388
OH,44847,39077915900,54878
OH,44816,39043040300,64440
OH,43204,39049008210,37048
OH,43235,39049006392,161340
OH,43210,39049001122,27772
OH,43126,39049009800,70675
OH,43567,39051040600,59444
OH,43557,39171950500,57981
OH,45656,39079957800,48883
OH,45688,39087050600,40758
OH,45433,39057280300,72554
OH,45431,39057210100,71405
OH,43725,39059977400,49740
OH,43722,39059977800,42800
OH,43723,39059977900,43594
OH,45229,39061006800,38399
OH,45205,39061009500,32152
OH,45238,39061021401,61481
OH,45211,39061010100,50004
OH,45218,39061022000,62184
OH,45814,39063001200,63172
OH,43332,39101010300,57379
OH,43974,39067975900,50077
OH,45155,39071955200,51843
OH,44850,39077916300,44662
OH,43964,39081011401,55676
OH,43963,39081012300,48019
OH,43970,39081011100,42806
OH,44081,39085205400,73705
OH,45669,39087051402,56558
OH,43008,39089758300,40785
OH,43739,39127965800,64970
OH,44090,39093096100,59550
OH,44280,39103402000,90671
OH,43547,39095009600,77602
OH,43151,39097041300,59554
OH,44512,39099811700,51854
OH,44429,39099812800,66232
OH,44412,39133600706,66945
OH,44502,39099801000,32284
OH,44481,39155920700,36235
OH,44504,39099804100,38384
OH,44444,39155933500,70012
OH,45882,39107967200,50640
OH,45828,39107967700,57745
OH,43788,39121968300,52468
OH,45345,39113150100,63444
OH,43779,39121968300,52468
OH,43717,39121968400,49070
OH,43468,39123051100,77394
OH,43408,39123051100,77394
OH,43440,39123050301,59088
OH,45873,39125960500,47281
OH,45886,39125960300,58069
OH,45855,39125960300,58069
OH,45832,39161020200,63763
OH,45648,39145002200,55915
OH,44255,39133600200,67468
OH,45876,39137030700,69970
OH,44907,39139001100,46009
OH,43101,39141955500,71852
OH,45673,39141956700,47036
OH,44883,39147963500,41179
OH,44861,39147962600,62302
OH,45353,39149972200,60415
OH,44612,39157020200,52572
OH,44703,39151700800,39092
OH,44705,39151700200,31401
OH,44718,39151711322,48511
OH,44666,39151711202,72717
OH,44304,39153508900,23711
OH,44250,39153531101,51610
OH,44303,39153507300,57999
OH,44319,39153531500,79890
OH,44067,39153532703,85174
OH,44262,39153530800,81731
OH,44484,39155933002,62189
OH,44410,39155931000,62685
OH,45899,39161020300,47200
OH,45695,39163953200,37079
OH,45750,39167021000,50093
OH,44276,39169002500,85820
OH,43619,39173020100,66764
OH,43465,39173020800,45442
OH,43551,39173020700,53497
OH,43569,39173021400,61544
OH,43565,39173021300,79931
OH,43403,39173021800,19537
OH,45679,39001770200,49027
OH,45804,39003011600,47821
OH,44878,39139002900,62397
OH,44030,39007001200,54287
OH,44086,39055310100,58888
OH,45778,39009973500,42959
OH,45888,39011040100,66650
OH,43718,39013011200,50838
OH,43927,39013010600,47201
OH,43985,39013010600,47201
OH,43357,39091004800,60853
OH,43084,39021011506,63289
OH,45503,39023002403,48563
OH,45324,39057200900,84861
OH,45153,39025042000,56798
OH,45103,39025041000,85006
OH,45147,39061027300,149913
OH,45160,39025040800,72965
OH,45169,39027964300,49966
OH,45146,39027965000,63919
OH,44413,39029950100,55741
OH,43968,39029951700,51438
OH,44443,39099813600,70500
OH,43749,39059977200,48176
OH,43840,39157021400,52147
OH,43804,39075976801,57058
OH,44882,39175938000,61762
OH,44818,39147963800,49646
OH,44136,39035186203,101095
OH,44108,39035116300,35043
OH,44123,39035152502,37832
OH,45331,39037555101,44067
OH,45358,39037570102,59616
OH,45813,39125960200,51413
OH,45831,39137030200,64641
OH,43240,39041012400,91611
OH,43011,39083007700,68133
OH,43031,39089755300,73611
OH,43344,39159050100,65738
OH,43342,39101010500,65919
OH,43040,39159050303,89213
OH,44814,39043040300,64440
OH,44824,39043041700,61865
OH,44846,39043041800,86149
OH,43150,39045031100,59020
OH,43105,39045030400,99910
OH,43154,39045032600,60604
OH,43081,39049007194,83446
OH,43224,39049007722,40528
OH,43214,39049000120,84263
OH,43209,39049008900,78156
OH,43212,39049001902,42159
OH,43213,39049009350,61878
OH,43540,39051040100,60399
OH,43533,39051040500,65336
OH,45614,39053953500,56953
OH,44026,39055310700,78184
OH,44234,39133600102,73443
OH,44080,39055312100,59181
OH,45385,39057240700,64007
OH,45370,39057230100,82208
OH,45305,39057220200,77016
OH,43733,39059977900,43594
OH,45033,39061026200,36236
OH,45051,39061021304,76637
OH,45868,39063001300,64525
OH,43516,39069000600,53046
OH,43340,39065000700,58518
OH,43310,39065000500,54185
OH,43138,39073965200,43535
OH,44627,39075976400,59384
OH,45692,39079957200,38927
OH,45672,39079957400,56713
OH,43953,39081001200,50646
OH,43022,39083007400,53661
OH,44822,39139003002,57640
OH,44045,39085206200,47697
OH,43025,39089759100,82045
OH,43071,39089754400,58866
OH,43760,39127965800,64970
OH,43360,39091004700,71073
OH,44050,39093094100,73660
OH,44039,39093080500,80214
OH,44256,39103408001,75248
OH,43604,39095002800,31344
OH,43620,39095002200,29649
OH,43566,39095008902,87844
OH,43616,39095009800,69419
OH,43029,39097040101,62744
OH,44451,39099812700,65492
OH,44672,39099813200,46082
OH,45760,39105964300,39687
OH,45741,39105964300,39687
OH,45371,39109355002,49448
OH,45339,39109330100,65502
OH,43946,39111966600,45109
OH,43786,39111966900,42590
OH,45315,39113120101,79852
OH,43756,39115968800,62403
OH,43731,39115969000,41317
OH,43735,39119911300,60320
OH,43452,39123051200,53413
OH,43430,39123051000,68281
OH,43458,39123050900,68901
OH,43416,39123050900,68901
OH,45880,39125960300,58069
OH,45849,39125960500,47281
OH,45671,39145002300,38555
OH,44288,39133600603,46244
OH,44201,39133601901,56772
OH,45311,39135470102,47311
OH,45320,39135450100,91943
OH,45864,39137030200,64641
OH,44901,39139001700,56266
OH,43410,39143962000,52368
OH,45636,39145002800,47350
OH,45340,39149971400,67589
OH,44613,39151714801,55445
OH,44702,39151700100,20895
OH,44647,39151714000,53417
OH,44641,39151712700,57072
OH,44308,39153508301,25961
OH,44311,39153506800,22952
OH,44320,39153508800,35081
OH,44223,39153532902,75980
OH,44420,39155932000,75554
OH,44483,39155921200,46711
OH,44663,39157021500,61708
OH,44653,39157021200,41607
OH,44671,39157020400,54275
OH,45698,39163953200,37079
OH,45065,39165032100,79734
OH,45036,39165031500,63424
OH,45788,39167021400,66127
OH,45729,39167021700,64600
OH,44667,39169001300,47222
OH,43501,39171950100,52366
OH,43543,39171950200,57226
OH,43505,39171950200,57226
OH,43529,39173022300,56192
OH,45660,39001770100,51676
OH,45806,39003011900,60255
OH,45896,39011040100,66650
OH,44837,39077916400,52724
OH,44032,39007001302,51707
OH,45740,39009972600,43596
OH,43728,39115969100,38234
OH,43331,39091004300,59083
OH,45885,39011040500,76840
OH,45334,39149971400,67589
OH,45862,39107967200,50640
OH,43933,39013011200,50838
OH,43912,39013010200,35290
OH,43971,39081012200,53142
OH,43928,39013011200,50838
OH,43951,39013010700,50762
OH,43759,39013010700,50762
OH,43967,39013011200,50838
OH,45056,39017010103,53369
OH,44615,39019720500,49819
OH,43908,39081011100,42806
OH,43986,39067975600,44658
OH,43078,39021010400,39488
OH,45368,39023003302,51649
OH,45372,39023002602,71931
OH,45314,39057260100,63338
OH,45245,39025041200,69877
OH,45140,39025040302,155139
OH,45112,39025042000,56798
OH,45166,39027964400,80262
OH,43930,39081011000,53609
OH,44493,39029951000,45878
OH,44423,39029951200,47041
OH,44454,39099813600,70500
OH,44833,39117965000,54112
OH,44827,39033974800,57579
OH,44825,39033974100,58845
OH,44127,39035114600,28642
OH,44106,39035119100,52155
OH,44104,39035114501,21913
OH,44139,39035184106,68089
OH,44143,39035155101,128684
OH,44149,39035186103,92391
OH,44107,39035161200,58830
OH,44124,39035179101,175874
OH,44137,39035171204,44857
OH,44141,39035135106,125627
OH,44147,39035136102,101202
OH,45388,39037500100,66622
OH,45846,39107968000,63717
OH,45328,39037540100,61840
OH,45352,39037560100,58356
OH,45310,39107968000,63717
OH,45350,39037500100,66622
OH,43015,39041010200,59160
OH,43021,39041011750,187338
OH,43003,39041011101,57251
OH,43356,39101010500,65919
OH,43017,39049010500,107960
OH,43082,39041011740,160275
OH,43112,39045030900,81511
OH,43076,39127965800,64970
OH,43110,39045033000,100678
OH,43155,39045031200,57526
OH,43157,39045030200,64042
OH,43230,39049007492,104040
OH,43201,39049001600,16004
OH,43207,39049008811,32026
OH,43146,39129021402,75386
OH,43515,39051040400,52921
OH,43532,39069000100,61760
OH,44021,39055311300,62341
OH,43837,39157021800,46175
OH,43736,39059977100,53655
OH,45206,39061003700,19732
OH,45239,39061008300,61172
OH,45002,39061020403,81664
OH,45207,39061003800,42726
OH,45230,39061025002,113416
OH,45236,39061023600,61188
OH,45041,39061026002,66044
OH,45214,39061009200,32917
OH,45111,39061027300,149913
OH,45858,39063000300,65826
OH,43910,39081011500,52267
OH,43535,39069000500,55534
OH,43534,39069000500,55534
OH,43511,39173021400,61544
OH,43149,39073964900,55114
OH,44633,39075976400,59384
OH,44890,39077916100,63274
OH,45640,39079957500,48294
OH,45621,39079957300,38884
OH,43926,39081011401,55676
OH,43952,39081011402,61330
OH,43938,39081011900,46583
OH,43050,39083007600,50388
OH,44094,39085206400,113050
OH,45645,39087050500,54075
OH,43030,39089758600,67850
OH,43013,39089755000,79219
OH,43721,39089758600,67850
OH,43311,39091004500,48118
OH,44074,39093060200,70276
OH,43608,39095001000,34466
OH,43504,39095009300,98931
OH,44514,39099811002,98860
OH,44509,39099803000,35117
OH,43341,39101010300,57379
OH,45769,39105964200,46823
OH,45772,39105964100,47753
OH,45743,39105964100,47753
OH,45779,39105964500,42131
OH,45361,39109340100,61586
OH,43793,39111966800,38489
OH,43931,39111966600,45109
OH,45405,39113000801,45394
OH,45429,39113020601,62444
OH,45414,39113110202,57606
OH,45418,39113030200,49112
OH,45420,39113021100,38317
OH,45403,39113002000,33419
OH,45066,39165030504,124409
OH,45786,39167021600,52638
OH,44904,39139002200,73890
OH,43777,39119912500,46115
OH,43456,39123050100,89117
OH,43449,39123050800,62793
OH,45851,39125960300,58069
OH,43782,39127966300,44047
OH,45661,39131952700,47765
OH,45646,39131952700,47765
OH,44240,39133601701,60892
OH,44243,39133601502,30359
OH,44285,39133600704,77860
OH,45628,39141955800,59919
OH,45681,39141955700,56069
OH,43435,39143961100,54951
OH,43407,39143961200,63093
OH,45653,39145002100,48915
OH,44809,39147962700,55138
OH,44828,39147962500,53856
OH,45302,39149971500,62826
OH,44710,39151701200,39592
OH,44720,39151711311,93222
OH,44313,39153507101,65008
OH,44302,39153506600,34906
OH,44450,39155930400,57934
OH,44417,39155930200,58047
OH,44404,39155930102,60951
OH,44697,39157020300,65242
OH,44682,39157021500,61708
OH,45651,39163953100,43144
OH,43437,39173022300,56192
OH,45693,39001770400,40294
OH,45697,39001770300,53003
OH,45807,39003010300,54349
OH,45887,39003010600,59200
OH,44864,39005971000,55210
OH,44287,39169002200,50261
OH,44638,39075976500,57576
OH,44085,39007001400,55658
OH,44010,39007001002,75235
OH,44428,39155930101,51758
OH,45764,39009972800,30752
OH,45306,39149971500,62826
OH,43943,39081012200,53142
OH,45142,39071954700,54951
OH,45013,39017015000,72745
OH,45044,39017011200,74150
OH,44620,39019720400,56274
OH,45312,39109390100,75715
OH,43343,39091004300,59083
OH,43045,39159050700,88057
OH,45341,39023002902,51233
OH,45323,39023003001,71359
OH,43153,39097041300,59554
OH,44445,39029950100,55741
OH,44408,39029950200,52063
OH,44431,39029950300,52493
OH,43962,39029951200,47041
OH,43824,39031960900,59684
OH,43845,39031961800,45506
OH,43822,39031961100,49680
OH,43821,39119911100,58717
OH,43805,39031961100,49680
OH,43836,39031961200,44340
OH,44820,39033974400,44342
OH,43314,39101010100,62005
OH,44875,39139002600,50878
OH,43302,39101000900,27809
OH,44111,39035123501,42767
OH,44134,39035177503,66161
OH,44115,39035109301,16991
OH,44132,39035152303,57668
OH,44017,39035134204,48548
OH,45304,39037570102,59616
OH,45390,39037510100,46334
OH,43074,39041012300,75332
OH,43032,39041011102,88731
OH,44839,39043040400,81068
OH,44811,39147962500,53856
OH,44857,39077916500,70698
OH,43464,39143962100,60810
OH,43148,39045030200,64042
OH,43068,39049009390,85516
OH,43147,39045032900,107058
OH,43107,39045031100,59020
OH,43145,39129021600,64304
OH,43106,39047925800,58952
OH,43125,39049009497,71363
OH,43109,39049009373,58272
OH,43203,39049002800,30478
OH,43123,39049009752,80541
OH,43004,39049007396,87170
OH,43229,39049006923,52529
OH,43211,39049000910,29842
OH,43222,39049004300,50078
OH,43570,39171950400,52338
OH,43553,39051040600,59444
OH,44072,39055311500,135775
OH,44202,39133600302,105532
OH,45440,39057220100,122266
OH,45384,39057240600,47347
OH,45459,39113040103,89026
OH,45301,39057210602,78894
OH,43762,39119912800,62013
OH,43750,39059977800,42800
OH,45243,39061024400,279467
OH,45202,39061026800,137293
OH,45226,39061004702,34584
OH,45219,39061002500,23957
OH,45213,39061005701,57258
OH,45217,39061025800,54449
OH,45224,39061008100,41428
OH,45220,39061007100,78691
OH,45225,39061007700,19855
OH,45223,39061007900,41321
OH,45881,39063001300,64525
OH,45840,39063001000,60757
OH,45897,39063001200,63172
OH,45859,39065000500,54185
OH,43347,39091003800,61642
OH,45172,39071955100,51077
OH,44628,39075976500,57576
OH,44676,39169001900,55062
OH,44610,39075976802,61400
OH,44855,39077916100,63274
OH,45634,39163953100,43144
OH,45601,39141956500,34196
OH,43939,39081012100,53823
OH,43961,39081011000,53609
OH,43080,39089754700,59027
OH,43019,39083006900,56630
OH,44813,39139003001,61918
OH,43005,39083007400,53661
OH,44092,39085200800,57764
OH,43001,39089755600,82267
OH,44054,39093028100,71013
OH,44053,39093097200,66838
OH,43613,39095006200,57390
OH,43412,39095009700,69088
OH,43560,39095009201,116370
OH,43623,39095008301,142079
OH,43434,39095009900,71259
OH,44405,39099810100,52011
OH,44471,39099810700,45842
OH,44507,39099801700,33922
OH,44217,39169002400,56322
OH,44212,39103415300,60994
OH,44230,39169002901,59710
OH,44321,39153533502,88251
OH,45770,39105964600,42225
OH,45775,39105964300,39687
OH,45383,39109345000,50585
OH,45406,39113000400,40161
OH,45417,39113060200,44297
OH,45415,39113120103,57741
OH,45715,39115968800,62403
OH,43758,39115969000,41317
OH,43802,39119911000,51342
OH,43720,39119912600,61003
OH,45744,39167021300,48134
OH,45861,39125960500,47281
OH,43730,39127966100,45516
OH,43761,39127966100,45516
OH,43164,39129021600,64304
OH,43115,39141955603,58435
OH,43117,39129021401,67157
OH,44241,39133600401,73802
OH,44902,39139003100,30925
OH,43442,39143960900,65070
OH,43420,39143961700,51893
OH,44841,39147962700,55138
OH,45629,39145002800,47350
OH,45663,39145004000,50099
OH,44662,39151714801,55445
OH,44301,39153504700,55593
OH,44221,39153520104,46238
OH,44473,39155931200,58408
OH,43036,39159050200,65143
OH,43067,39159050200,65143
OH,45034,39165032003,87265
OH,45724,39167021700,64600
OH,44606,39169003700,60724
OH,43466,39173022100,55899
OH,43462,39173021500,70677
OH,43467,39173022200,48333
OH,43330,39175938200,71073
OH,43359,39175938200,71073
OH,45801,39003011300,66187
OH,45805,39003010900,60623
OH,45844,39137030700,69970
OH,45820,39003010200,65766
OH,44838,39005971000,55210
OH,44003,39007001302,51707
OH,44047,39007001102,57929
OH,44093,39007001301,46150
OH,45716,39009972700,35010
OH,45719,39009973400,45239
OH,45895,39011040200,57181
OH,45871,39011041100,73526
OH,43906,39013011400,49483
OH,43716,39111966700,52641
OH,43719,39013010900,53956
OH,43935,39013010100,39061
OH,43940,39013011400,49483
OH,43977,39013010600,47201
OH,45167,39015951600,42868
OH,45069,39017011126,81212
OH,45011,39017010600,58416
OH,45246,39061022301,46544
OH,45015,39017010906,58320
OH,45327,39113160100,70141
OH,43044,39021011505,51863
OH,45502,39023003400,36758
OH,45150,39025040600,101724
OH,45162,39165032400,86750
OH,44601,39151710300,41856
OH,43844,39031961100,49680
OH,43812,39031961400,27581
OH,43811,39031961200,44340
OH,43006,39075976600,52643
OH,44887,39033974100,58845
OH,44854,39033974100,58845
OH,44120,39035183402,55481
OH,44103,39035111600,22662
OH,44118,39035140702,47896
OH,44022,39035195900,103363
OH,44129,39035177404,59291
OH,44145,39035189108,128566
OH,45380,39037530100,60752
OH,45308,39037540100,61840
OH,45362,39037500100,66622
OH,45346,39037560100,58356
OH,45348,39037500100,66622
OH,43536,39039958400,58885
OH,43549,39039958200,64604
OH,43548,39069000700,62477
OH,44089,39043040200,62438
OH,43438,39043040600,129315
OH,44826,39077915400,56807
OH,43062,39089756500,65189
OH,43128,39047925900,52950
OH,43026,39049008000,96815
OH,43054,39049007210,199363
OH,43206,39049005620,34008
OH,43205,39049005410,24842
OH,43002,39049006230,92350
OH,43137,39049009590,54435
OH,43217,39049010300,47156
OH,45623,39053953800,42856
OH,45620,39053953500,56953
OH,44023,39055311900,112598
